Ruc|Nombre/Razon|A partir del|Resolucion|
20172627421|UNIVERSIDAD DE PIURA|01/03/2009|RS R.S.030-2009|
20138149022|UNIVERSIDAD DE SAN MARTIN DE PORRES|01/06/2002|RS R.S.037-2002|
20109705129|UNIVERSIDAD DEL PACIFICO|01/06/2002|RS R.S.037-2002|
20136507720|UNIVERSIDAD ESAN|01/06/2002|RS R.S.037-2002|
20141230329|UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON|01/06/2002|RS R.S.037-2002|
20108383471|UNIVERSIDAD INCA GARCILASO DE LA VEGA|01/06/2002|RS R.S.037-2002|
20170934289|UNIVERSIDAD NAC. FEDERICO VILLARREAL|01/11/2002|RS R.S.135-2002|
20147897406|UNIVERSIDAD NACIONAL AGRARIA LA MOLINA|01/11/2002|RS R.S.135-2002|
20154605046|UNIVERSIDAD NACIONAL DANIEL A CARRION|01/11/2002|RS R.S.135-2002|
20148258601|UNIVERSIDAD NACIONAL DE CAJAMARCA|01/11/2002|RS R.S.135-2002|
20168014962|UNIVERSIDAD NACIONAL DE HUANCAVELICA|01/11/2002|RS R.S.135-2002|
20169004359|UNIVERSIDAD NACIONAL DE INGENIERIA UNI|01/11/2002|RS R.S.135-2002|
20172606777|UNIVERSIDAD NACIONAL DE PIURA|01/11/2002|RS R.S.135-2002|
20163646499|UNIVERSIDAD NACIONAL DE SAN AGUSTIN|01/11/2002|RS R.S.135-2002|
20172474501|UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO|01/11/2002|RS R.S.135-2002|
20143660754|UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DH|01/11/2002|RS R.S.135-2002|
20172557628|UNIVERSIDAD NACIONAL DE TRUJILLO|01/11/2002|RS R.S.135-2002|
20177689051|UNIVERSIDAD NACIONAL DE TUMBES|01/11/2002|RS R.S.135-2002|
20154598244|UNIVERSIDAD NACIONAL DE UCAYALI|01/11/2002|RS R.S.135-2002|
20145496170|UNIVERSIDAD NACIONAL DEL ALTIPLANO PUNO|01/11/2002|RS R.S.135-2002|
20138705944|UNIVERSIDAD NACIONAL DEL CALLAO|01/11/2002|RS R.S.135-2002|
20148309109|UNIVERSIDAD NACIONAL DEL SANTA|01/11/2002|RS R.S.135-2002|
20147796634|UNIVERSIDAD NACIONAL JORGE BASADRE G.|01/11/2002|RS R.S.135-2002|
20148092282|UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS|01/11/2002|RS R.S.135-2002|
20105685875|UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO|01/11/2002|RS R.S.135-2002|
20148421014|UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA|01/11/2002|RS R.S.135-2002|
20166550239|UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO|01/11/2002|RS R.S.135-2002|
20110768151|UNIVERSIDAD PERUANA CAYETANO HEREDIA|01/06/2002|RS R.S.037-2002|
20211614545|UNIVERSIDAD PERUANA DE CIENCIAS APLICADA|01/06/2002|RS R.S.037-2002|
20138122256|UNIVERSIDAD PERUANA UNION|01/06/2002|RS R.S.037-2002|
20147883952|UNIVERSIDAD RICARDO PALMA|01/03/2009|RS R.S.030-2009|
20297868790|UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A|01/06/2002|RS R.S.037-2002|
20462509236|UNIVERSIDAD TECNOLOGICA DEL PERU S.A.C. O UTP S.A.C.|02/05/2011|RS R.S.082-2011|
20160766191|UNIVESIDAD NACIONAL DE SAN MARTIN|01/11/2002|RS R.S.135-2002|
20384537007|URBI PROPIEDADES S.A.|01/06/2003|RS R.S.101-2003|
20388128748|UVK MULTICINES LARCO SA|01/06/2002|RS R.S.037-2002|
20164483895|V & V CONTRATISTAS GENERALES S.R.L.|01/09/2010|RS R.S.217-2010|
20111740438|V Y F TECNOLOGIA COMERCIAL S.A.C.|01/01/2007|RS R.S.219-2006|
20100048290|VALVOSANITARIA INDUSTRIAL S A|01/06/2002|RS R.S.037-2002|
20217265674|VALVULAS INDUSTRIALES SOCIEDAD ANONIMA|01/06/2002|RS R.S.037-2002|
20492632440|VEHICULOS MAQUINARIAS Y EQUIPOS S.A.C. - VEMAEQUIP S.A.C.|01/09/2010|RS R.S.217-2010|
20100090067|VIDRIERIA 28 DE JULIO S.A.C.|01/10/2005|RS R.S.174-2005|
20383430250|VII DIRECCION TERRITORIAL DE POLICIA LIMA|01/03/2009|RS R.S.030-2009|
20100166730|VIPLASTIC PERU S A|01/06/2002|RS R.S.037-2002|
20383045267|VOLCAN COMPANIA MINERA S.A.A.|01/02/2003|RS R.S.181-2002|
20100070031|VOLVO PERU S A|01/06/2002|RS R.S.037-2002|
20382506040|VOPAK PERU S.A.|01/06/2002|RS R.S.037-2002|
20519343691|VOTORANTIM INVERSIONES PERU S.A.C.|01/01/2010|RS R.S.265-2009|
20261677955|VOTORANTIM METAIS - CAJAMARQUILLA S.A.|01/06/2002|RS R.S.037-2002|
20106740004|VULCO PERU S.A.|01/06/2002|RS R.S.037-2002|
20102001053|W R GRACE & CO SUCURSAL DE LIMA|01/06/2002|RS R.S.037-2002|
20100675618|WESTERN COTTON S.A.|01/06/2003|RS R.S.101-2003|
20100119065|XEROX DEL PERU S A|01/06/2002|RS R.S.037-2002|
20125508716|XIMESA S.A.C.|01/06/2002|RS R.S.037-2002|
20114915026|XSTRATA TINTAYA S.A.|01/02/2003|RS R.S.181-2002|
10060028686|YAGI YAGI AUGUSTO NOBUYOSHI|01/05/2003|RS R.S.080-2003|
20383929050|YAMAHA MOTOR DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20501426041|YELL PERU S.A.C.|01/05/2003|RS R.S.080-2003|
20100692628|YOBEL SCM COSTUME JEWELRY S.A.|01/06/2002|RS R.S.037-2002|
20100074029|YOBEL SUPPLY CHAIN MANAGEMENT S.A.|01/06/2002|RS R.S.037-2002|
20100080932|YOHERSA YOSHIMOTO HERMANOS S.A.C.|01/06/2002|RS R.S.037-2002|
20132381624|YUGOCORP S.A.C.|01/01/2010|RS R.S.265-2009|
20312372895|YURA S.A.|01/02/2003|RS R.S.181-2002|
10073238825|YURIVILCA GAMARRA ROSA MARIA|01/05/2003|RS R.S.080-2003|
10002512624|ZAPATA YAMUNAQUE JULISSA CARIDAD|02/05/2011|RS R.S.082-2011|
20262254268|ZETA GAS ANDINO S.A.|01/06/2002|RS R.S.037-2002|
20100313899|ZICSA CONTRATISTAS GENERALES S.A.|01/01/2007|RS R.S.219-2006|
20336895783|ZILICOM INVESTMENTS SA|01/06/2002|RS R.S.037-2002|
20100015014|ZINC INDUSTRIAS NACIONALES S A|01/02/2006|RS R.S.254-2005|
20260998898|ZONA REGISTRAL IX - SEDE LIMA|01/06/2002|RS R.S.037-2002|
